rainfall_mm,aqi,traffic_disruption,temperature_c,flood_history_score,visibility_km,humidity_pct,wind_speed_kmh,month,risk_level
15.7,148,0.617,38.5,2,9.4,71.8,1.3,4,MEDIUM
18.0,30,0.097,22.4,0,4.8,55.3,13.4,5,LOW
15.2,103,0.215,22.2,0,6.5,46.9,1.0,11,LOW
5.8,122,0.112,41.1,1,3.3,86.0,35.5,5,LOW
1.5,307,0.127,38.6,1,8.2,62.1,23.1,2,MEDIUM
8.4,257,0.395,29.9,0,6.2,72.8,2.0,3,LOW
2.1,180,0.209,38.8,1,4.1,30.9,0.1,10,LOW
44.2,30,0.606,22.4,0,5.7,60.1,0.6,8,MEDIUM
9.7,188,0.153,22.0,2,7.1,31.1,16.5,1,LOW
5.7,158,0.588,19.1,1,2.5,85.1,0.8,4,LOW
21.8,110,0.083,34.9,0,3.7,47.4,15.1,2,LOW
10.3,30,0.146,33.7,1,2.9,41.7,17.1,9,LOW
5.6,48,0.119,27.8,0,9.6,94.8,3.7,11,LOW
25.1,35,0.252,25.8,1,0.9,31.3,13.3,12,LOW
30.3,30,0.145,50.0,1,1.0,43.8,17.2,7,MEDIUM
16.8,90,0.403,29.9,1,3.9,46.8,15.2,6,LOW
0.7,48,0.447,43.1,0,5.6,87.6,2.1,4,LOW
12.5,500,0.381,30.8,2,3.6,79.7,6.0,1,MEDIUM
21.6,79,0.113,28.0,1,8.6,97.7,0.7,9,LOW
2.2,253,0.246,43.3,1,2.1,78.6,7.5,3,LOW
3.9,30,0.318,38.3,0,4.0,46.5,5.8,3,LOW
32.1,59,0.301,31.8,2,5.1,41.7,23.3,6,LOW
0.3,97,0.082,41.1,1,2.4,82.9,0.2,6,LOW
21.0,44,0.041,50.0,0,3.3,93.1,7.6,11,MEDIUM
9.6,64,0.183,26.1,3,9.5,93.8,13.2,4,LOW
8.9,76,0.038,35.8,0,5.4,84.0,6.2,5,LOW
0.1,75,0.531,28.7,0,8.8,85.6,2.7,5,LOW
25.7,397,0.238,24.5,0,3.1,76.4,9.4,11,MEDIUM
6.7,122,0.38,24.3,0,6.3,81.5,43.5,6,LOW
11.7,132,0.292,44.7,1,7.8,38.1,0.4,3,LOW
17.0,139,0.166,17.4,1,4.5,53.0,2.2,11,LOW
18.2,147,0.06,36.1,2,6.4,62.1,6.7,9,MEDIUM
46.8,84,0.209,25.4,2,8.7,76.5,9.1,7,LOW
11.4,70,0.256,46.2,2,1.8,59.2,9.8,4,MEDIUM
7.7,103,0.211,29.8,0,3.9,56.2,0.6,3,LOW
46.1,227,0.486,29.1,1,8.3,69.5,1.3,12,LOW
15.4,222,0.429,44.6,2,2.7,57.6,28.9,10,LOW
5.3,74,0.398,39.0,0,5.8,35.1,0.8,7,LOW
2.0,166,0.339,36.4,2,4.7,97.9,5.4,11,LOW
27.7,77,0.187,38.4,1,6.8,94.8,8.6,5,LOW
6.7,92,0.377,23.3,2,6.8,32.7,3.8,2,LOW
16.2,62,0.584,37.9,2,6.0,67.0,3.0,6,MEDIUM
9.5,78,0.21,30.4,0,9.5,79.9,3.4,3,LOW
3.3,263,0.402,34.9,0,2.2,72.7,3.3,7,LOW
13.8,97,0.372,35.9,3,8.4,54.7,4.8,10,MEDIUM
0.9,100,0.273,23.1,0,5.1,86.2,1.2,5,LOW
8.0,30,0.201,36.8,0,6.8,73.0,19.2,7,LOW
11.9,70,0.398,30.5,3,3.1,46.7,14.2,4,MEDIUM
8.6,74,0.174,22.1,3,1.4,72.8,0.3,12,LOW
20.7,46,0.188,30.8,0,7.9,49.2,14.3,1,LOW
26.4,92,0.151,32.2,0,2.9,71.7,17.6,1,LOW
22.1,64,0.433,36.7,0,4.2,83.5,25.5,7,LOW
0.6,96,0.225,15.0,1,1.0,51.2,9.5,11,LOW
3.2,99,0.437,35.1,1,6.7,49.8,19.2,9,LOW
11.5,42,0.127,27.9,0,7.0,80.9,14.2,6,LOW
41.0,65,0.331,38.5,0,9.1,65.6,0.3,3,LOW
27.0,96,0.42,32.0,0,9.0,39.7,16.7,9,LOW
27.7,232,0.389,29.3,0,7.2,68.2,8.7,9,LOW
5.4,111,0.188,30.6,2,3.6,76.4,10.5,12,LOW
8.4,53,0.493,34.7,1,4.1,64.4,21.6,1,LOW
9.5,124,0.219,39.3,2,4.1,73.7,0.1,10,MEDIUM
2.6,353,0.199,24.9,2,1.7,55.5,1.1,5,MEDIUM
0.5,187,0.586,29.3,1,9.5,91.4,8.5,3,LOW
44.0,139,0.287,43.8,1,8.3,46.8,5.3,9,LOW
4.1,161,0.149,29.1,3,1.9,49.7,5.4,7,LOW
4.1,285,0.096,34.9,2,9.5,84.2,3.7,4,LOW
1.3,213,0.255,22.1,2,8.5,34.1,17.1,5,MEDIUM
39.6,142,0.095,18.3,1,9.2,99.1,1.1,9,LOW
13.0,212,0.436,23.7,1,3.2,74.0,7.6,12,LOW
16.5,38,0.297,26.5,2,3.7,86.5,6.1,4,MEDIUM
36.4,30,0.196,40.3,2,5.0,70.9,8.0,7,LOW
6.4,102,0.115,41.2,1,2.6,85.0,0.5,5,LOW
14.6,95,0.093,16.6,0,4.9,60.4,11.2,1,LOW
0.6,58,0.345,27.7,0,0.6,70.4,0.1,11,LOW
3.1,174,0.089,37.6,1,8.8,76.3,7.5,1,LOW
26.7,30,0.302,31.2,0,2.0,93.1,3.1,6,LOW
21.8,59,0.244,44.0,0,5.3,32.4,3.8,2,LOW
6.5,61,0.101,37.4,0,9.3,37.6,13.4,11,LOW
7.1,30,0.736,29.9,0,8.3,78.3,42.6,5,MEDIUM
11.4,298,0.162,30.6,2,7.9,54.1,6.5,2,MEDIUM
0.0,30,0.15,31.5,0,6.3,77.4,11.1,10,LOW
4.1,56,0.47,25.2,2,4.6,45.9,2.9,1,MEDIUM
3.5,186,0.251,39.5,0,4.7,74.0,8.1,8,LOW
4.3,151,0.161,37.9,2,1.3,63.5,1.1,4,LOW
24.6,37,0.359,35.6,2,1.1,38.6,19.0,10,LOW
4.9,155,0.37,33.9,2,8.5,95.1,6.1,5,LOW
3.2,114,0.471,23.9,2,4.4,85.5,4.5,6,MEDIUM
10.5,500,0.058,36.0,0,1.0,84.7,7.2,6,MEDIUM
30.1,124,0.231,33.0,3,6.8,78.8,24.4,4,MEDIUM
4.1,80,0.112,48.0,0,7.0,31.5,15.0,2,MEDIUM
1.2,45,0.271,21.7,3,2.7,65.3,1.7,12,MEDIUM
6.6,50,0.051,26.2,1,4.4,82.6,14.6,2,LOW
20.7,46,0.293,19.3,0,5.9,45.2,5.0,1,LOW
12.0,270,0.342,30.3,2,6.2,73.1,5.0,5,LOW
25.5,91,0.21,18.1,2,5.4,95.1,14.2,6,LOW
48.1,141,0.237,41.5,0,4.0,82.7,6.2,12,LOW
23.6,302,0.26,40.7,2,1.2,68.3,0.8,10,MEDIUM
13.9,30,0.101,30.7,0,0.7,51.7,2.8,2,LOW
10.2,250,0.15,23.9,0,4.9,74.6,22.5,3,LOW
0.6,94,0.052,19.8,2,2.4,80.0,9.0,11,LOW
62.3,127,0.286,26.4,0,9.4,74.6,19.8,3,MEDIUM
7.3,46,0.365,37.0,0,6.6,82.9,3.6,11,LOW
2.5,49,0.144,25.7,3,6.1,49.5,11.7,11,MEDIUM
16.5,133,0.274,47.3,1,4.4,65.5,15.4,7,MEDIUM
5.0,500,0.155,43.9,1,3.6,68.4,2.0,8,MEDIUM
13.2,201,0.033,32.0,1,2.2,36.3,0.2,11,LOW
13.3,248,0.444,28.3,1,1.1,42.4,10.1,2,LOW
8.9,77,0.185,27.4,2,6.5,51.5,8.6,5,LOW
27.1,56,0.237,44.8,1,7.9,33.3,0.4,7,LOW
4.6,48,0.263,26.7,2,8.6,46.4,5.3,8,MEDIUM
8.9,61,0.049,39.5,0,7.4,66.6,8.3,10,LOW
11.6,30,0.448,32.2,0,9.0,67.9,2.4,3,LOW
16.3,50,0.391,37.7,1,9.8,47.5,1.0,6,LOW
23.0,57,0.158,25.4,1,9.6,96.3,16.2,9,LOW
7.5,78,0.265,29.3,0,6.1,62.7,25.9,4,LOW
15.6,100,0.257,31.8,3,2.6,74.6,5.9,6,LOW
2.4,120,0.055,26.9,0,1.5,32.1,1.4,4,LOW
40.5,89,0.203,42.0,0,9.9,57.9,5.5,5,LOW
7.2,57,0.055,25.9,0,3.4,67.9,3.3,3,LOW
19.6,30,0.238,27.4,2,0.8,51.9,6.7,4,LOW
0.3,57,0.056,42.9,0,4.2,42.0,0.1,3,LOW
3.4,41,0.403,41.3,3,7.6,44.1,20.2,4,MEDIUM
10.0,131,0.407,44.7,3,9.0,62.7,0.6,6,MEDIUM
31.6,186,0.215,16.7,0,5.0,35.0,5.6,2,LOW
11.2,191,0.244,33.6,1,3.3,46.4,10.8,12,LOW
39.9,165,0.405,32.7,0,7.9,80.4,10.5,10,LOW
9.9,81,0.26,27.5,1,5.3,45.0,3.5,1,LOW
10.1,59,0.064,34.6,1,1.3,38.2,6.9,8,LOW
1.9,50,0.321,29.4,2,8.9,35.9,6.9,3,LOW
24.3,30,0.286,33.3,0,6.7,99.2,1.4,4,LOW
4.3,199,0.072,50.0,3,0.8,36.1,4.7,4,MEDIUM
34.5,78,0.402,34.5,3,0.6,60.3,1.3,4,LOW
36.3,33,0.213,34.9,1,1.3,65.8,0.6,8,LOW
43.1,46,0.141,38.6,1,8.3,97.5,0.6,4,LOW
11.0,45,0.055,33.4,1,5.1,92.4,5.7,3,LOW
17.0,93,0.397,23.2,0,3.7,46.6,13.1,12,LOW
22.6,211,0.468,18.8,2,2.9,35.9,41.7,6,LOW
2.1,68,0.331,31.8,1,5.3,60.7,8.5,2,LOW
13.8,30,0.319,29.8,0,1.3,37.1,3.6,10,LOW
0.5,77,0.271,16.3,1,6.4,91.0,2.3,12,LOW
10.3,79,0.392,45.0,0,4.1,79.3,11.9,9,MEDIUM
2.5,75,0.555,32.9,1,8.7,96.1,0.5,5,LOW
3.0,54,0.05,43.5,1,7.7,69.9,3.0,7,LOW
6.8,107,0.137,15.0,0,0.7,55.5,11.7,1,LOW
8.5,95,0.154,43.7,0,2.1,65.0,5.9,2,LOW
14.6,88,0.127,28.1,2,5.0,41.3,6.9,3,LOW
1.2,125,0.182,42.1,1,6.8,62.4,37.1,4,LOW
10.5,64,0.137,33.7,2,7.3,99.9,5.2,10,MEDIUM
3.0,61,0.535,35.6,1,8.3,78.3,9.0,3,LOW
12.8,272,0.262,35.6,0,1.0,34.4,65.8,2,LOW
15.2,141,0.122,28.6,0,0.7,80.8,11.6,6,LOW
12.2,174,0.112,26.8,1,6.2,37.0,7.2,1,LOW
20.1,240,0.168,29.1,3,7.4,57.3,3.9,8,LOW
6.1,137,0.296,20.2,1,8.0,85.0,37.5,1,LOW
21.7,189,0.223,28.2,2,2.0,39.0,3.5,10,LOW
8.5,30,0.28,26.4,0,9.7,50.5,1.2,2,LOW
9.9,106,0.029,20.0,2,2.7,43.7,26.0,3,LOW
15.7,78,0.368,35.7,0,2.9,90.9,3.8,4,LOW
0.3,345,0.416,32.1,1,2.0,40.4,8.9,5,MEDIUM
15.9,189,0.499,34.0,0,0.9,67.5,10.4,4,LOW
14.5,54,0.486,37.6,2,8.2,49.3,3.0,6,LOW
5.6,121,0.311,30.1,1,0.6,65.5,5.5,3,LOW
1.3,103,0.512,24.5,1,4.9,41.7,1.7,8,LOW
1.4,129,0.025,34.4,0,1.4,83.0,21.6,11,LOW
38.5,40,0.121,15.0,0,0.9,75.0,8.8,2,LOW
17.5,120,0.461,31.1,0,9.4,33.0,22.1,9,LOW
2.0,75,0.258,38.1,1,8.3,96.3,3.0,7,LOW
6.6,113,0.517,40.4,0,4.3,92.5,10.1,8,LOW
13.5,50,0.19,27.8,0,4.9,50.8,2.5,6,LOW
27.1,56,0.428,15.0,1,8.7,50.4,3.4,5,LOW
0.7,230,0.372,15.0,0,8.1,64.9,4.5,12,LOW
4.1,39,0.211,37.1,1,7.1,73.3,8.0,5,LOW
33.1,41,0.04,29.2,0,5.6,50.4,8.1,12,LOW
0.1,86,0.159,48.1,3,6.3,85.7,2.2,7,MEDIUM
3.4,49,0.201,20.7,2,4.2,35.5,0.5,4,LOW
47.9,44,0.474,34.7,1,5.5,57.8,14.8,1,LOW
14.3,98,0.24,45.3,3,5.6,68.9,7.5,6,MEDIUM
4.6,30,0.266,33.7,2,8.7,86.0,3.8,5,MEDIUM
1.0,40,0.325,19.3,0,2.6,91.0,0.5,7,LOW
0.4,466,0.086,50.0,0,2.8,47.1,1.1,1,MEDIUM
4.2,130,0.411,44.6,0,2.5,46.9,5.5,7,LOW
32.0,50,0.413,30.2,0,6.0,55.8,6.6,11,LOW
8.1,126,0.64,38.6,2,7.1,59.9,4.7,10,MEDIUM
19.1,142,0.457,38.6,1,2.8,89.4,8.4,2,LOW
37.6,199,0.437,37.1,2,6.9,30.5,16.8,7,MEDIUM
7.9,81,0.429,20.9,1,6.5,77.9,11.3,10,LOW
3.2,197,0.279,34.6,2,3.6,45.4,20.2,11,LOW
10.9,30,0.145,43.7,0,2.7,91.8,9.6,2,LOW
35.8,39,0.169,36.0,1,8.9,52.2,1.1,3,LOW
24.5,103,0.221,35.2,1,5.9,67.6,1.6,7,LOW
1.0,117,0.303,27.7,2,7.2,53.0,5.0,2,LOW
17.7,43,0.11,24.8,2,9.3,59.8,3.3,4,MEDIUM
12.7,111,0.234,19.4,0,2.5,66.6,10.6,9,LOW
35.7,55,0.288,38.1,0,3.8,82.3,9.8,6,LOW
2.0,72,0.35,30.2,0,4.6,38.5,6.2,11,LOW
11.5,204,0.276,21.3,2,2.7,54.7,10.3,8,LOW
31.7,186,0.323,39.8,0,8.5,74.8,24.2,11,LOW
7.9,41,0.135,27.3,0,1.3,71.2,6.8,9,LOW
9.9,39,0.446,25.1,2,2.8,84.7,4.3,12,MEDIUM
1.1,65,0.064,28.0,0,2.3,92.2,6.5,9,LOW
4.9,88,0.123,30.5,0,9.6,36.6,1.6,7,LOW
5.9,53,0.358,35.7,1,6.5,80.0,1.0,11,LOW
43.5,207,0.301,25.0,3,7.3,49.9,5.3,10,MEDIUM
5.0,119,0.094,40.1,0,1.5,63.7,25.7,2,LOW
9.3,125,0.352,35.9,2,2.3,73.9,19.9,12,MEDIUM
16.7,33,0.162,27.9,0,8.2,40.5,11.3,11,LOW
2.7,229,0.071,30.7,0,5.9,54.3,12.7,11,LOW
10.0,30,0.134,28.6,1,0.9,98.3,19.7,6,LOW
20.1,175,0.091,32.5,2,5.9,39.5,24.7,8,MEDIUM
30.2,190,0.037,44.2,3,5.0,35.8,10.8,12,MEDIUM
14.8,64,0.407,28.5,0,2.0,88.6,4.9,4,LOW
16.6,249,0.116,33.5,2,6.1,60.1,1.6,9,MEDIUM
2.0,86,0.348,26.4,0,2.2,77.2,0.1,8,LOW
43.7,95,0.578,36.3,3,8.2,51.4,10.4,1,LOW
2.1,118,0.044,34.2,0,6.4,43.9,5.1,8,LOW
22.4,500,0.339,42.6,1,8.8,44.9,0.8,9,MEDIUM
4.6,264,0.248,25.4,0,4.5,43.7,3.3,12,LOW
40.7,158,0.167,37.5,3,5.4,47.3,6.3,1,MEDIUM
19.1,43,0.594,42.1,0,7.7,45.5,15.3,12,LOW
21.0,101,0.438,28.5,0,5.7,87.0,3.8,9,LOW
3.7,47,0.631,31.0,1,5.9,67.3,10.7,1,MEDIUM
8.8,174,0.232,33.5,2,5.8,50.8,0.4,10,LOW
14.4,101,0.409,30.1,3,5.2,54.2,32.8,7,MEDIUM
22.0,37,0.204,33.4,0,8.2,97.0,35.6,2,LOW
1.6,96,0.279,37.4,0,5.1,42.9,7.5,4,LOW
49.2,46,0.282,31.1,2,9.1,92.1,10.7,8,MEDIUM
33.1,102,0.556,31.0,0,8.2,81.6,14.5,8,LOW
4.7,45,0.312,34.1,2,7.1,72.9,35.2,10,MEDIUM
26.0,92,0.433,28.8,1,9.0,73.7,7.9,7,LOW
11.0,164,0.054,29.2,1,5.6,59.6,14.1,4,LOW
9.3,86,0.135,24.8,1,8.3,60.7,2.1,4,LOW
5.7,66,0.277,31.7,1,2.8,85.7,1.7,6,LOW
13.0,106,0.151,35.6,1,1.2,86.8,12.5,10,LOW
19.6,157,0.533,29.8,1,7.0,70.0,25.8,5,LOW
7.9,37,0.498,25.8,1,3.4,83.8,8.4,9,LOW
14.9,111,0.369,31.2,1,6.5,86.7,7.6,5,LOW
18.0,258,0.108,35.2,2,1.2,53.2,8.5,6,LOW
18.6,142,0.167,33.0,2,9.6,73.6,21.2,8,MEDIUM
0.8,94,0.291,49.8,2,5.4,60.5,16.1,10,MEDIUM
29.5,150,0.127,26.7,2,0.6,36.9,16.2,4,LOW
9.2,129,0.148,30.8,0,5.0,75.4,1.1,10,LOW
4.6,164,0.323,38.2,2,8.0,71.1,14.3,10,MEDIUM
4.2,30,0.335,26.4,3,8.7,37.2,14.6,2,MEDIUM
9.9,30,0.393,47.4,0,4.9,35.0,1.4,2,MEDIUM
32.7,201,0.618,32.0,2,1.7,47.5,6.4,11,MEDIUM
7.1,30,0.385,36.5,0,9.1,88.3,1.0,10,LOW
20.8,124,0.178,32.2,0,9.8,34.5,5.1,5,LOW
1.5,68,0.216,40.1,1,1.1,62.2,10.2,2,LOW
9.7,41,0.459,23.5,2,1.2,42.5,2.5,2,LOW
71.8,119,0.314,44.6,0,5.9,47.7,1.4,4,MEDIUM
22.1,106,0.331,33.9,0,5.6,83.9,10.2,7,LOW
3.5,487,0.214,37.3,0,6.1,89.5,17.5,1,MEDIUM
10.4,55,0.381,26.1,0,3.5,70.6,1.7,5,LOW
4.0,285,0.344,34.7,1,1.0,90.4,23.5,3,LOW
7.9,119,0.126,24.3,0,6.0,90.0,13.4,3,LOW
22.7,53,0.103,41.4,3,1.9,45.5,11.3,8,MEDIUM
22.1,171,0.413,21.7,0,3.7,75.2,1.3,12,LOW
3.9,142,0.304,33.2,1,6.0,84.5,26.6,4,LOW
38.3,93,0.194,28.9,1,2.5,69.3,6.4,11,LOW
13.5,111,0.405,19.5,3,5.7,86.4,7.7,12,LOW
7.2,56,0.13,24.5,1,7.3,74.0,7.2,6,LOW
10.5,46,0.077,35.6,1,1.1,49.9,7.6,10,LOW
13.9,165,0.045,24.8,2,6.4,78.0,17.3,1,LOW
12.3,75,0.241,26.6,0,5.3,71.2,1.0,2,LOW
10.0,84,0.621,35.0,0,1.4,73.7,6.6,8,MEDIUM
10.5,113,0.113,39.3,1,7.2,36.7,9.5,6,LOW
2.9,111,0.315,37.3,1,3.5,38.8,1.3,8,LOW
25.1,30,0.183,31.6,0,2.2,87.0,8.7,7,LOW
11.7,252,0.155,33.7,1,3.2,60.2,7.1,6,LOW
2.1,99,0.433,32.9,1,5.7,45.1,2.5,3,LOW
21.8,77,0.311,23.7,3,6.0,36.5,3.0,5,LOW
40.4,127,0.176,34.2,1,2.1,48.4,0.9,7,LOW
44.1,109,0.027,23.6,1,9.4,50.7,12.2,4,LOW
6.9,166,0.212,36.9,0,3.6,98.8,1.6,6,LOW
2.2,138,0.086,33.1,0,3.0,88.4,15.6,1,LOW
11.0,160,0.102,15.0,0,2.3,35.5,22.0,2,LOW
1.8,265,0.135,39.8,1,1.6,82.4,2.8,8,LOW
40.8,183,0.155,27.8,2,9.8,69.5,3.0,6,LOW
3.0,79,0.519,27.2,2,6.9,46.0,1.3,10,LOW
4.4,37,0.289,39.6,2,8.0,82.3,7.8,6,MEDIUM
7.8,342,0.282,30.7,0,4.3,32.1,33.3,8,MEDIUM
7.2,74,0.569,36.8,0,4.4,81.2,2.8,8,LOW
23.7,62,0.401,26.8,0,9.9,92.7,1.7,1,LOW
9.1,30,0.261,38.4,2,2.4,91.8,9.3,9,MEDIUM
2.8,118,0.48,33.6,1,3.6,84.1,19.4,4,LOW
4.7,101,0.405,35.2,0,2.4,95.4,20.4,2,LOW
10.7,30,0.46,30.6,0,3.2,79.5,4.2,3,LOW
2.4,129,0.28,45.0,0,6.8,78.1,15.5,7,MEDIUM
14.2,60,0.303,47.0,3,3.4,31.8,9.0,9,MEDIUM
12.5,500,0.177,15.0,0,8.8,42.2,13.2,7,MEDIUM
18.8,57,0.322,39.4,1,1.0,84.7,11.3,12,LOW
41.6,64,0.213,23.4,0,3.9,99.8,1.4,1,LOW
36.5,45,0.185,36.1,1,8.7,80.4,4.4,6,LOW
43.8,250,0.442,17.8,3,6.4,70.6,14.4,6,LOW
4.2,67,0.288,35.2,0,7.8,42.8,14.3,5,LOW
2.1,50,0.667,25.3,0,3.6,96.4,1.3,1,MEDIUM
5.4,158,0.163,28.3,0,4.0,75.5,6.2,5,LOW
33.8,30,0.064,28.5,0,8.9,64.2,20.3,5,LOW
53.7,148,0.423,26.1,2,7.6,90.3,15.7,11,MEDIUM
29.4,374,0.308,26.3,0,4.2,96.7,8.7,8,MEDIUM
1.7,142,0.293,28.8,1,2.5,56.0,2.3,5,LOW
44.2,150,0.078,30.8,1,1.5,66.1,3.9,5,LOW
8.3,181,0.019,34.6,0,8.7,38.1,10.6,9,LOW
0.1,353,0.175,46.9,1,7.1,97.2,15.2,6,MEDIUM
8.8,237,0.251,24.4,1,6.3,38.4,9.5,9,LOW
0.7,128,0.515,33.0,0,7.9,95.0,5.0,12,LOW
11.8,186,0.076,38.2,0,9.2,43.4,8.6,10,LOW
6.2,44,0.332,26.3,1,7.7,93.6,0.0,11,LOW
9.6,168,0.095,15.0,0,4.5,61.7,13.3,9,LOW
14.2,40,0.271,16.7,1,2.2,71.4,18.6,4,LOW
30.5,67,0.693,15.0,1,7.3,32.5,0.5,12,MEDIUM
16.3,30,0.238,44.3,0,2.8,57.6,5.1,3,LOW
8.5,124,0.096,36.9,1,7.9,64.5,18.9,7,LOW
25.7,54,0.13,38.0,2,3.7,30.7,9.1,4,MEDIUM
35.4,219,0.262,39.9,0,2.0,76.3,6.6,6,LOW
1.9,123,0.141,27.4,0,2.9,88.7,0.9,6,LOW
11.4,221,0.452,50.0,0,3.0,31.7,13.4,8,MEDIUM
5.0,38,0.361,34.7,1,4.1,64.5,11.7,9,LOW
0.7,207,0.606,31.4,1,2.9,32.4,8.9,7,LOW
16.6,485,0.196,40.9,0,2.6,91.1,0.6,6,MEDIUM
29.8,166,0.391,37.3,0,4.2,41.3,10.3,1,LOW
2.7,169,0.194,42.7,2,8.7,34.1,0.5,4,MEDIUM
25.1,103,0.255,43.2,1,1.2,90.0,17.3,2,LOW
28.8,59,0.051,29.2,1,3.3,61.1,20.3,6,LOW
36.9,165,0.162,33.5,1,5.8,36.7,7.6,2,LOW
4.6,30,0.486,24.7,0,8.8,75.4,18.9,5,LOW
35.1,64,0.253,19.0,0,3.2,79.4,5.1,7,LOW
5.8,30,0.503,38.7,0,3.8,69.8,3.4,6,LOW
12.1,51,0.523,39.7,2,8.1,53.2,6.6,4,LOW
0.8,150,0.424,16.1,1,4.0,59.7,8.2,5,LOW
0.7,135,0.605,26.3,2,8.6,96.8,14.5,6,MEDIUM
19.1,94,0.323,32.4,1,4.8,67.4,9.2,8,LOW
8.8,103,0.224,33.2,1,5.9,57.8,19.4,10,LOW
4.4,30,0.229,48.4,0,5.8,79.6,27.5,11,MEDIUM
3.2,67,0.327,27.0,0,1.6,35.3,7.4,4,LOW
16.6,52,0.417,30.6,2,3.9,50.3,12.6,6,MEDIUM
0.0,53,0.274,37.2,1,2.8,45.9,6.6,9,LOW
24.6,145,0.291,29.2,1,7.0,77.6,23.7,9,LOW
1.2,45,0.347,28.0,0,9.4,72.3,0.3,9,LOW
3.2,55,0.446,27.3,1,2.5,83.2,12.7,4,LOW
7.3,30,0.145,33.9,1,1.4,59.9,6.9,7,LOW
9.9,71,0.092,30.6,1,5.3,42.2,0.6,11,LOW
6.6,38,0.452,37.5,0,4.2,42.8,13.7,12,LOW
5.8,96,0.136,34.9,0,0.8,92.5,5.0,6,LOW
49.8,42,0.082,15.0,0,9.3,35.2,7.5,4,LOW
15.4,98,0.203,18.0,2,9.4,71.6,12.5,10,LOW
0.4,80,0.212,28.0,3,8.6,46.2,2.9,8,MEDIUM
8.4,343,0.551,39.8,1,3.2,45.0,3.4,7,MEDIUM
31.2,134,0.418,26.8,1,1.7,36.9,4.4,12,LOW
5.4,30,0.516,35.0,0,6.1,98.5,13.8,9,LOW
1.5,33,0.262,36.8,0,3.2,34.3,40.1,9,LOW
21.3,94,0.233,36.3,0,2.4,40.3,4.5,6,LOW
14.0,43,0.235,27.6,2,6.6,55.6,9.4,6,LOW
12.7,30,0.141,22.8,0,7.6,61.9,3.9,9,LOW
0.8,265,0.141,21.5,2,5.5,96.6,20.9,12,LOW
2.3,160,0.248,50.0,1,3.5,46.9,27.4,8,MEDIUM
14.6,137,0.384,35.6,2,5.4,80.5,2.1,8,LOW
3.5,55,0.473,46.7,2,6.2,75.9,10.6,12,MEDIUM
10.5,127,0.456,25.3,2,1.0,66.2,23.6,6,MEDIUM
11.8,51,0.226,42.0,1,4.7,48.6,6.4,3,LOW
5.0,106,0.079,28.2,2,6.2,41.0,4.1,12,MEDIUM
44.5,43,0.544,31.8,1,1.7,42.4,23.6,2,LOW
27.7,303,0.15,29.7,0,4.8,54.2,3.0,10,MEDIUM
19.2,30,0.303,25.0,0,3.8,39.6,2.3,4,LOW
1.2,241,0.128,25.1,3,8.7,99.9,21.2,5,LOW
1.7,93,0.477,31.7,2,5.1,61.2,10.0,2,MEDIUM
10.2,61,0.244,27.3,0,4.5,67.7,2.0,9,LOW
2.6,103,0.329,33.0,0,2.8,73.2,10.3,6,LOW
57.4,162,0.303,25.3,0,9.6,43.7,20.9,11,LOW
2.6,269,0.063,37.7,0,9.6,63.7,0.9,12,LOW
10.0,116,0.015,28.3,3,4.0,34.4,3.0,1,MEDIUM
6.8,44,0.378,45.1,1,9.3,97.8,9.3,3,MEDIUM
15.3,94,0.199,31.6,0,6.4,63.1,1.2,1,LOW
2.1,385,0.415,31.2,0,7.9,32.1,23.6,4,MEDIUM
8.4,265,0.212,44.8,2,1.4,71.9,9.0,9,MEDIUM
4.8,186,0.119,28.0,3,0.7,37.0,8.8,11,LOW
32.8,170,0.44,28.7,0,5.4,85.3,0.6,4,LOW
0.6,158,0.762,26.4,1,1.2,96.7,5.5,7,MEDIUM
36.8,227,0.269,33.6,3,9.0,94.2,2.2,8,MEDIUM
26.8,62,0.418,26.1,1,8.3,59.9,16.5,10,LOW
5.3,30,0.214,38.2,1,7.3,79.9,4.1,8,LOW
23.4,95,0.376,31.6,1,0.8,40.9,5.2,9,LOW
0.5,47,0.176,38.7,0,4.9,35.3,10.2,12,LOW
51.1,39,0.253,37.8,0,1.2,87.5,12.6,1,LOW
11.2,51,0.208,27.9,1,9.3,78.7,15.6,12,LOW
5.4,500,0.285,26.1,3,6.3,93.5,1.9,7,MEDIUM
6.8,100,0.29,29.4,1,2.0,94.0,3.0,5,LOW
1.0,120,0.13,32.1,0,5.8,54.3,1.0,9,LOW
68.1,34,0.311,34.7,1,1.6,52.3,19.4,5,MEDIUM
0.6,30,0.177,35.6,1,1.9,60.9,3.8,2,LOW
16.0,47,0.17,31.7,0,1.3,76.6,1.3,5,LOW
8.8,284,0.29,26.6,0,8.8,30.3,3.7,9,LOW
44.6,118,0.155,27.3,1,5.7,67.4,0.6,1,LOW
4.2,145,0.45,36.1,0,3.6,31.4,18.1,7,LOW
11.4,163,0.026,26.8,0,0.5,61.5,3.4,3,LOW
9.9,56,0.241,36.5,0,5.0,35.8,4.3,10,LOW
18.2,273,0.344,36.7,1,5.4,69.4,28.2,4,LOW
1.1,54,0.422,44.3,1,3.7,52.0,2.1,4,LOW
3.2,277,0.278,28.2,1,5.1,63.5,2.3,12,LOW
3.6,128,0.448,29.4,0,1.5,97.0,8.2,10,LOW
20.1,30,0.098,15.0,0,9.3,53.9,35.9,2,LOW
